movie_title,movie_year,budget,bill_order,actor_name,director_name,resonance,genre_action,genre_drama,genre_comedy,genre_thriller,genre_romance,_ord,atr3,_dor,dtr3,release_density
Synth Movie 0244,2009,4486844.688105621,3,Actor_026,Director_08,35.92986526696676,0,0,0,1,1,7,43.54540622446706,24,38.46433533725072,3.0
Synth Movie 0146,1995,6969943.061645164,4,Actor_027,Director_21,57.335855866911714,0,0,1,0,0,1,0.0,2,37.7369838000966,0.0
Synth Movie 0315,1996,15927727.112598,2,Actor_027,Director_55,54.72548658527772,0,0,0,1,0,2,57.335855866911714,2,51.64657085745122,1.0
Synth Movie 0144,1996,2792236.6215136508,4,Actor_027,Director_40,20.99926488659439,0,0,0,1,0,3,56.03067122609472,1,0.0,2.0
Synth Movie 0291,1999,5404444.613904879,1,Actor_027,Director_56,25.979957343540455,0,1,0,0,0,4,44.35353577959461,8,62.40010684250532,3.0
Synth Movie 0240,2002,5643289.741229529,5,Actor_027,Director_14,58.40714126095821,1,0,0,1,0,5,33.901569605137524,19,41.122441828280806,3.0
Synth Movie 0370,2003,4222986.610187128,1,Actor_027,Director_23,41.90304177858424,0,1,1,0,0,6,35.12878783036435,19,33.01637523449122,3.0
Synth Movie 0141,2005,22829202.278204516,2,Actor_027,Director_40,66.54863097249658,0,0,0,1,0,7,42.09671346102763,15,52.00443916783496,3.0
Synth Movie 0368,2005,25306800.87392001,6,Actor_027,Director_55,50.94896670784762,0,0,1,0,0,8,55.61960467067968,28,49.918809005933575,3.0
Synth Movie 0345,1995,53812246.87650925,2,Actor_028,Director_10,67.90698075339839,0,1,0,0,0,1,0.0,1,0.0,0.0
Synth Movie 0213,1995,6691050.089947213,3,Actor_028,Director_35,50.07383613709897,0,0,0,1,1,2,67.90698075339839,3,52.466874305130574,1.0
Synth Movie 0106,2001,7187622.477289243,5,Actor_028,Director_00,70.2166262402913,0,1,0,0,1,3,58.990408445248676,2,29.89442114497089,2.0
Synth Movie 0383,2002,63146577.60914062,4,Actor_028,Director_15,57.9095758571295,1,0,0,0,1,4,62.732481043596216,18,63.34349555989677,3.0
Synth Movie 0057,2006,6022001.380111492,4,Actor_028,Director_56,34.47944577773671,0,0,0,0,1,5,59.40001274483992,30,34.07485793987771,3.0
Synth Movie 0172,2008,50967410.78319168,1,Actor_028,Director_04,65.07488984126162,1,0,1,0,0,6,54.2018826250525,32,44.66989076045178,3.0
Synth Movie 0205,2002,4278180.143181163,1,Actor_029,Director_39,48.63464143619013,0,0,0,1,0,1,0.0,1,0.0,0.0
Synth Movie 0383,2002,63146577.60914062,1,Actor_029,Director_15,67.39115418766099,1,0,0,0,1,2,48.63464143619013,19,59.08801224072999,1.0
Synth Movie 0380,2002,3754681.9098824365,3,Actor_029,Director_59,28.71445646622361,0,1,0,0,0,3,58.012897811925555,26,32.5207477161495,2.0
Synth Movie 0355,2004,9377726.205409097,1,Actor_029,Director_02,66.47470008602608,0,1,0,0,0,4,48.24675069669157,23,39.778103245720644,3.0
Synth Movie 0368,2005,25306800.87392001,2,Actor_029,Director_55,42.66416659996788,0,0,1,0,0,5,54.19343691330355,29,47.46077895027555,3.0
Synth Movie 0009,2007,4090446.0247081565,1,Actor_029,Director_55,51.778027336447906,0,0,1,0,0,6,45.951107717405854,46,26.90033611430241,3.0
Synth Movie 0235,2008,1845830.6733115097,5,Actor_029,Director_56,26.62721149571043,1,0,0,0,0,7,53.63896467414728,42,25.058435668939165,3.0
Synth Movie 0130,2009,9524035.717232024,1,Actor_029,Director_15,46.99861302776919,0,1,0,0,0,8,40.35646847737541,41,55.83156257296448,3.0
Synth Movie 0038,1998,2892042.499078492,3,Actor_030,Director_41,40.653719869238174,0,0,1,1,0,1,0.0,15,42.396747252449636,0.0
Synth Movie 0032,1999,1357552.1582912954,1,Actor_030,Director_59,56.676908871961984,0,1,0,1,0,2,40.653719869238174,11,57.76066002261806,1.0
Synth Movie 0305,2000,1995581.090664269,2,Actor_030,Director_07,27.372612985975735,0,0,0,1,0,3,48.66531437060008,16,50.80092174573738,2.0
Synth Movie 0388,2000,5636451.3417422315,5,Actor_030,Director_59,32.041801697787655,0,1,0,0,0,4,41.56774724239197,19,51.119481139725075,3.0
Synth Movie 0234,2001,774830.1454828377,1,Actor_030,Director_57,57.54946372488951,0,1,1,0,0,5,38.69710785190846,5,44.947588311026465,3.0
Synth Movie 0236,2002,4372892.139920644,2,Actor_030,Director_00,36.94109268209548,0,1,1,0,0,6,38.987959469550965,7,38.669342497790545,3.0
Synth Movie 0030,2003,687103.5982808146,4,Actor_030,Director_46,38.0368825434138,0,0,0,1,0,7,42.17745270159088,23,36.4851821502875,3.0
Synth Movie 0239,2003,14618368.004312085,4,Actor_030,Director_47,63.91766488246386,0,0,0,1,0,8,44.175812983466265,16,41.86204678774001,3.0
Synth Movie 0274,2003,15177545.669511668,4,Actor_030,Director_41,69.3730324874428,1,0,1,0,0,9,46.29854670265772,25,27.615985082638957,3.0
Synth Movie 0192,2004,3664972.9022022868,2,Actor_030,Director_36,48.94682746029523,0,0,0,1,0,10,57.10919330444016,4,63.6561630056575,3.0
Synth Movie 0199,2005,4866693.511638512,5,Actor_030,Director_05,30.389633485991965,1,0,0,0,0,11,60.745841610067295,19,42.49180780870589,3.0
Synth Movie 0138,2006,6677588.493883234,2,Actor_030,Director_35,40.05634583171994,1,0,0,1,0,12,49.56983114457666,31,55.2331399745318,3.0
Synth Movie 0211,2007,72337384.75109386,3,Actor_030,Director_27,40.341235024121566,1,0,0,0,0,13,39.79760225933571,35,63.04481077678103,3.0
Synth Movie 0037,2009,10640343.653799951,5,Actor_030,Director_36,47.3561198075269,0,0,1,0,0,14,36.92907144727783,12,44.09956448963333,3.0
Synth Movie 0067,1998,2025706.7383408162,1,Actor_031,Director_03,35.869517549424394,1,1,0,0,0,1,0.0,12,33.308713765458485,0.0
Synth Movie 0284,1999,9335320.414082041,3,Actor_031,Director_56,59.08034239252832,1,0,0,0,0,2,35.869517549424394,9,47.61015380503869,1.0
Synth Movie 0179,2001,11597037.210050993,3,Actor_031,Director_38,69.55565611863454,1,0,1,0,0,3,47.47492997097636,6,54.734948116992086,2.0
Synth Movie 0229,2001,6536754.986759397,4,Actor_031,Director_44,33.13850353035024,1,0,0,0,0,4,54.835172020195756,14,47.885969828786436,3.0
Synth Movie 0113,2003,57494548.133745186,1,Actor_031,Director_58,88.18967576434768,0,0,1,1,0,5,53.92483401383771,11,26.4298938234182,3.0
Synth Movie 0295,2006,200000.0,2,Actor_031,Director_30,19.061330494774765,1,0,0,0,0,6,63.62794513777749,14,79.25285698563054,3.0
Synth Movie 0046,2007,2719223.0255992156,1,Actor_031,Director_03,44.700226718045556,0,1,0,0,0,7,46.79650326315757,22,22.009580249199818,3.0
Synth Movie 0256,2007,9337461.140036397,2,Actor_031,Director_41,59.70751947407317,0,0,1,0,0,8,50.65041099238933,39,51.0836674432025,3.0
Synth Movie 0266,2009,5974853.429015945,6,Actor_031,Director_19,39.42808449264583,0,0,1,0,0,9,41.156358895631165,41,39.20721307878659,3.0
Synth Movie 0008,1998,9191754.488012612,1,Actor_032,Director_28,43.32054042148909,1,0,0,0,0,1,0.0,1,0.0,0.0
Synth Movie 0002,1998,1405161.004266237,3,Actor_032,Director_08,31.053600231733178,0,0,0,1,0,2,43.32054042148909,1,0.0,1.0
Synth Movie 0196,2002,1899377.6524208738,1,Actor_032,Director_28,51.67504468304111,1,0,0,0,0,3,37.187070326611135,6,47.86677869854807,2.0
Synth Movie 0187,2003,29925349.8539927,2,Actor_032,Director_19,46.673979792307584,0,0,1,0,0,4,42.01639511208779,13,57.77032457616762,3.0
Synth Movie 0348,2006,5109205.525677181,3,Actor_032,Director_19,52.7350083607476,1,0,1,0,0,5,43.13420823569396,25,48.020594665697445,3.0
Synth Movie 0203,2007,4319379.15635094,1,Actor_032,Director_12,17.487586147784086,1,0,0,0,0,6,50.361344278698766,20,44.687608351367906,3.0
Synth Movie 0395,2008,35222009.00452026,3,Actor_032,Director_12,74.25943735537126,0,0,1,0,1,7,38.96552476694642,23,23.884770052667886,3.0
Synth Movie 0269,1996,4656206.375491008,3,Actor_033,Director_44,31.517091410538434,1,0,0,0,0,1,0.0,1,0.0,0.0
Synth Movie 0006,1998,22470831.492405355,2,Actor_033,Director_32,56.736371670258805,1,0,0,0,1,2,31.517091410538434,4,53.88752242835326,1.0
Synth Movie 0231,2001,7835610.349189765,1,Actor_033,Director_26,77.27782273371584,0,0,0,0,1,3,44.12673154039862,20,30.70504953254491,2.0
Synth Movie 0187,2003,29925349.8539927,1,Actor_033,Director_19,40.04178955988963,0,0,1,0,0,4,55.177095271504356,14,58.852184405205406,3.0
Synth Movie 0118,2004,13496584.293785011,3,Actor_033,Director_38,59.65762794602768,0,0,1,0,1,5,58.018661321288086,13,45.640813641160385,3.0
Synth Movie 0076,2005,4670837.853835317,2,Actor_033,Director_41,79.35954946441073,0,0,1,0,1,6,58.99241341321105,30,55.70692955143522,3.0
Synth Movie 0216,2005,640952.8094067378,4,Actor_033,Director_33,10.346039144178008,0,0,1,0,0,7,59.68632232344268,11,39.83020267999462,3.0
Synth Movie 0361,2005,22574331.479503714,4,Actor_033,Director_06,17.920888936712608,1,0,0,0,0,8,49.78773885153881,16,57.69973546324372,3.0
Synth Movie 0243,2006,76601723.77232143,5,Actor_033,Director_10,66.23258577523406,0,1,1,0,0,9,35.875492515100454,22,65.93757601561651,3.0
Synth Movie 0048,2007,7992102.6950072255,3,Actor_033,Director_43,47.66710555657034,0,0,1,1,0,10,31.499837952041556,5,44.94236017024411,3.0
Synth Movie 0256,2007,9337461.140036397,3,Actor_033,Director_41,52.56671737217692,0,0,1,0,0,11,43.940193422839,40,58.38403265373301,3.0
Synth Movie 0397,2008,6776910.659333505,2,Actor_033,Director_49,42.564677916697896,0,0,1,0,0,12,55.4888029013271,16,49.74247726192656,3.0
Synth Movie 0288,2008,698319.9305413181,3,Actor_033,Director_20,15.985068794905192,0,0,1,1,0,13,47.59950028181505,43,39.34328934711947,3.0
Synth Movie 0066,2009,15241474.203935707,1,Actor_033,Director_53,58.074576091561426,0,1,0,0,1,14,37.03882136126,27,58.22773977372418,3.0
Synth Movie 0260,1997,4389357.140130308,2,Actor_034,Director_30,35.82628683587709,0,0,0,1,0,1,0.0,6,30.178876588335157,0.0
Synth Movie 0012,1999,1680269.4531867218,3,Actor_034,Director_09,25.055651901201042,0,0,1,0,0,2,35.82628683587709,10,47.01539915385328,1.0
Synth Movie 0302,2000,9202894.432087705,4,Actor_034,Director_44,59.12980934794821,1,0,0,1,0,3,30.440969368539065,6,36.64291360219741,2.0
Synth Movie 0206,2002,6160575.381047766,1,Actor_034,Director_26,27.656248661394336,1,0,0,0,0,4,40.00391602834211,25,40.71963946967335,3.0
Synth Movie 0350,2002,2329700.100467573,3,Actor_034,Director_05,32.98866886517617,0,0,0,1,0,5,37.2805699701812,6,38.44416509014693,3.0
Synth Movie 0087,2003,25990495.323106136,2,Actor_034,Director_08,40.13454314278688,0,0,0,1,0,6,39.92490895817291,14,42.12374103764543,3.0
Synth Movie 0029,2004,11430339.68957202,4,Actor_034,Director_40,40.10303780521869,0,0,0,1,0,7,33.593153556452464,11,40.01997545842459,3.0
Synth Movie 0145,2008,92610303.75068776,3,Actor_034,Director_17,58.27982588911724,0,0,1,1,0,8,37.74208327106058,20,43.56337012603686,3.0
Synth Movie 0024,2001,27712412.165313777,1,Actor_035,Director_17,65.6517025360123,0,0,0,1,0,1,0.0,11,55.783899910971996,0.0
Synth Movie 0280,2004,5615589.474785794,3,Actor_035,Director_51,29.051210667215695,0,0,0,1,0,2,65.6517025360123,10,48.74532332368588,1.0
Synth Movie 0134,2005,17958957.44966404,3,Actor_035,Director_52,51.0516996241845,1,0,0,0,1,3,47.351456601614,21,47.585478091349565,2.0
Synth Movie 0243,2006,76601723.77232143,6,Actor_035,Director_10,38.42538217301756,0,1,1,0,0,4,48.58487094247082,23,72.96569798260079,3.0
Synth Movie 0283,2008,9018362.989546902,1,Actor_035,Director_59,25.49789904034821,1,0,0,0,1,5,39.509430821472584,43,60.38848476016896,3.0
Synth Movie 0328,1999,2345008.933693804,5,Actor_036,Director_55,26.95507731531982,0,0,0,0,1,1,0.0,10,24.421738759971117,0.0
Synth Movie 0050,2001,9837768.231603252,1,Actor_036,Director_38,45.39137419302347,0,0,1,0,0,2,26.95507731531982,7,60.113658627012114,1.0
Synth Movie 0184,2005,21926769.026860878,1,Actor_036,Director_58,39.7170989759724,0,0,0,1,0,3,36.173225754171646,18,61.84375993216827,2.0
Synth Movie 0011,2006,44655472.79329386,5,Actor_036,Director_27,49.00081461210108,0,0,0,0,1,4,37.35451682810523,30,49.77278410009813,3.0
Synth Movie 0326,2007,2789228.2479573325,4,Actor_036,Director_33,42.82315930243975,1,0,0,0,0,5,44.703095927032315,16,19.669362476059742,3.0
Synth Movie 0303,1999,22430417.763365604,4,Actor_037,Director_19,33.49126460602187,1,0,0,0,0,1,0.0,4,62.38020044841551,0.0
Synth Movie 0282,2000,44261801.540428385,2,Actor_037,Director_54,74.11167723864341,1,0,0,1,0,2,33.49126460602187,8,53.329048592656555,1.0
Synth Movie 0099,2002,18826144.38252999,3,Actor_037,Director_15,58.994727809898734,0,1,0,0,1,3,53.80147092233264,20,60.7537242449439,2.0
Synth Movie 0174,2005,12197161.079286443,3,Actor_037,Director_53,37.99359031344348,0,1,0,1,0,4,55.53255655152134,18,58.08150506167042,3.0
Synth Movie 0048,2007,7992102.6950072255,1,Actor_037,Director_43,35.373004738993814,0,0,1,1,0,5,57.03333178732854,6,48.40125509212036,3.0
Synth Movie 0350,2002,2329700.100467573,1,Actor_038,Director_05,22.068890121493567,0,0,0,1,0,1,0.0,7,37.24594888823282,0.0
Synth Movie 0383,2002,63146577.60914062,6,Actor_038,Director_15,47.23348331844912,1,0,0,0,1,2,22.068890121493567,21,61.43181928489641,1.0
Synth Movie 0152,2004,110929755.28416628,4,Actor_038,Director_35,47.94100573029955,0,1,0,0,0,3,34.65118671997134,24,47.939607931822955,2.0
Synth Movie 0278,2006,20255842.53875984,3,Actor_038,Director_09,43.19211300585883,1,0,0,0,0,4,39.08112639008075,29,59.86578995997912,3.0
Synth Movie 0391,2008,12206861.254143711,6,Actor_038,Director_09,59.05396291968649,1,0,0,0,0,5,46.12220068486916,35,50.20521244874001,3.0
Synth Movie 0375,1996,7719904.04621358,4,Actor_039,Director_01,31.334255113624874,0,0,1,0,0,1,0.0,1,0.0,0.0
Synth Movie 0169,2000,50656440.7198657,2,Actor_039,Director_19,43.4284003051942,0,0,1,0,1,2,31.334255113624874,10,35.10646747199038,1.0
Synth Movie 0267,2001,9030699.96184176,4,Actor_039,Director_45,51.91814769472285,0,1,0,0,0,3,37.38132770940954,9,42.41173600563527,2.0
Synth Movie 0134,2005,17958957.44966404,4,Actor_039,Director_52,62.61553066650721,1,0,0,0,1,4,42.22693437118064,22,50.51631964644681,3.0
Synth Movie 0278,2006,20255842.53875984,6,Actor_039,Director_09,39.97958963804021,1,0,0,0,0,5,52.65402622214142,30,63.089731824007806,3.0
Synth Movie 0335,1995,5140568.221752171,5,Actor_040,Director_26,50.53885008401372,0,0,0,0,1,1,0.0,1,0.0,0.0
Synth Movie 0090,1996,10000597.31314567,3,Actor_040,Director_06,42.10027904007132,0,1,0,0,1,2,50.53885008401372,9,53.79771775584536,1.0
Synth Movie 0287,2000,7516914.849035757,1,Actor_040,Director_01,54.121656361261685,0,0,0,0,1,3,46.319564562042515,10,38.88728996054537,2.0
Synth Movie 0393,2000,53091069.6031827,6,Actor_040,Director_35,68.7508730191365,1,0,0,1,0,4,48.92026182844891,6,58.624670456980766,3.0
Synth Movie 0106,2001,7187622.477289243,4,Actor_040,Director_00,40.79448826608176,0,1,0,0,1,5,54.9909361401565,3,50.0555236926311,3.0
Synth Movie 0104,2002,57367729.815322764,5,Actor_040,Director_13,57.35610633333847,0,0,0,0,1,6,54.55567254882666,14,46.15047561280264,3.0
Synth Movie 0064,2004,16582157.442798398,3,Actor_040,Director_20,45.71210970808769,0,0,0,0,1,7,55.63382253951891,23,34.20627142611463,3.0
Synth Movie 0373,2009,33266891.3681427,2,Actor_040,Director_18,82.01668578877647,0,1,0,1,0,8,47.9542347691693,37,71.02852347191346,3.0
Synth Movie 0245,2009,38797800.33533798,3,Actor_040,Director_25,30.41170317220221,0,1,0,0,0,9,61.69496727673421,19,63.91527345575591,3.0
Synth Movie 0318,1997,1603674.4859220954,2,Actor_041,Director_03,50.06785251134314,0,0,1,0,0,1,0.0,3,40.24935848370542,0.0
Synth Movie 0012,1999,1680269.4531867218,2,Actor_041,Director_09,18.71155843335954,0,0,1,0,0,2,50.06785251134314,11,34.13843204470116,1.0
Synth Movie 0032,1999,1357552.1582912954,3,Actor_041,Director_59,39.15605829050891,0,1,0,1,0,3,34.38970547235134,12,58.43818241315531,2.0
Synth Movie 0132,2008,1949389.9549266733,5,Actor_041,Director_34,51.7055124481727,1,0,1,0,0,4,35.978489745070526,15,30.32347620309874,3.0
Synth Movie 0005,1995,1029686.7793294322,3,Actor_042,Director_05,16.720131310245595,1,0,0,0,0,1,0.0,1,0.0,0.0
Synth Movie 0124,1997,13006293.497864766,1,Actor_042,Director_42,41.50823241720375,1,0,0,0,0,2,16.720131310245595,6,43.175885065067796,1.0
Synth Movie 0356,2002,2259189.1863769763,3,Actor_042,Director_33,20.16579327520735,1,0,0,0,0,3,29.114181863724674,5,26.965014869575146,2.0
Synth Movie 0264,2007,1863737.4673948884,1,Actor_042,Director_52,33.75878985469998,0,1,1,0,0,4,26.131385667552234,25,63.70687354185433,3.0
Synth Movie 0354,2007,31652980.19714094,1,Actor_042,Director_43,48.802493796788525,1,0,0,1,0,5,31.810938515703693,7,48.10111430934671,3.0
Synth Movie 0320,2008,143982856.05429897,2,Actor_042,Director_04,87.72282372750769,0,0,1,1,0,6,34.24235897556528,33,55.871666444220885,3.0
Synth Movie 0060,2008,296848.3006483677,4,Actor_042,Director_40,43.86747687079108,0,1,0,1,0,7,56.761369126332056,21,41.03523790901685,3.0
Synth Movie 0335,1995,5140568.221752171,2,Actor_043,Director_26,35.52055021380849,0,0,0,0,1,1,0.0,2,50.53885008401372,0.0
Synth Movie 0228,1997,5155817.954386102,2,Actor_043,Director_09,63.423345507029964,0,0,1,1,0,2,35.52055021380849,2,34.68376573472243,1.0
Synth Movie 0285,1998,9571396.952611743,4,Actor_043,Director_48,34.922199775208846,0,0,1,0,0,3,49.47194786041923,2,30.6577056022721,2.0
Synth Movie 0384,2003,16486376.041082185,6,Actor_043,Director_09,59.525466243986244,0,0,0,1,0,4,44.62203183201577,15,33.71915488060975,3.0
Synth Movie 0076,2005,4670837.853835317,1,Actor_043,Director_41,48.843273196955174,0,0,1,0,1,5,52.62367050874169,31,64.49681072282225,3.0
Synth Movie 0314,2005,5205465.224601948,1,Actor_043,Director_55,67.7817201445145,0,0,0,1,0,6,47.76364640538342,30,51.05192880930878,3.0
Synth Movie 0069,1996,24083145.31178799,1,Actor_044,Director_46,58.99630832232455,0,0,1,0,0,1,0.0,3,34.09348964223967,0.0
Synth Movie 0103,1997,10306210.525660712,4,Actor_044,Director_26,45.9666164637345,0,0,0,0,1,2,58.99630832232455,7,53.690348460346875,1.0
Synth Movie 0286,2004,18567727.678163074,3,Actor_044,Director_39,37.08699126534933,1,0,0,0,1,3,52.48146239302953,6,45.351120269322344,2.0
Synth Movie 0316,2004,27411367.003865752,4,Actor_044,Director_18,41.853110917540164,0,1,0,0,0,4,47.34997201713613,28,44.861641432499205,3.0
Synth Movie 0033,2005,15292088.41403097,2,Actor_044,Director_20,47.46671905277868,0,0,0,0,1,5,41.635572882208,31,50.26715280534887,3.0
Synth Movie 0148,2006,2790470.7828791,2,Actor_044,Director_28,35.09158903124857,0,1,1,0,0,6,42.135607078556056,25,49.953249558134395,3.0
Synth Movie 0150,1996,7777747.6700116135,2,Actor_045,Director_56,65.99845515956186,1,1,0,0,0,1,0.0,2,46.69478381397648,0.0
Synth Movie 0246,1996,2633853.104875935,6,Actor_045,Director_41,51.24935616550014,0,0,1,0,0,2,65.99845515956186,4,42.52232783056151,1.0
Synth Movie 0279,1997,3351912.9798489725,1,Actor_045,Director_46,33.34487530780393,1,0,0,0,0,3,58.623905662531,8,33.718561428287316,2.0
Synth Movie 0071,1997,4365660.97980642,4,Actor_045,Director_42,48.050650746635995,0,1,0,0,0,4,50.19756221095531,7,43.0284840230475,3.0
Synth Movie 0096,1998,34330882.489915185,2,Actor_045,Director_12,69.26472261569091,1,0,0,0,1,5,44.21496073998002,6,89.58760990221161,3.0
Synth Movie 0265,1999,32423852.851899676,2,Actor_045,Director_06,59.993197864169524,1,0,0,1,0,6,50.220082890043614,14,52.851935198230784,3.0
Synth Movie 0274,2003,15177545.669511668,3,Actor_045,Director_41,39.256259078015546,1,0,1,0,0,7,59.10285707549881,26,37.068176550900866,3.0
Synth Movie 0049,2004,4931103.941675452,2,Actor_045,Director_04,35.53452156700781,1,0,0,0,0,8,56.171393185958664,22,26.97212340840612,3.0
Synth Movie 0118,2004,13496584.293785011,2,Actor_045,Director_38,67.3839795743137,0,0,1,0,1,9,44.92799283639763,14,47.869428096307665,3.0
Synth Movie 0080,2004,14445549.308559425,3,Actor_045,Director_35,42.77951728627943,0,1,0,0,0,10,47.39158673977901,25,49.16881366246059,3.0
Synth Movie 0161,2009,66758671.471839234,1,Actor_045,Director_26,69.71751610339723,1,0,0,0,0,11,48.56600614253364,32,26.566776106887442,3.0
Synth Movie 0176,1997,2696229.2753881915,2,Actor_046,Director_37,58.76380558650869,0,1,1,0,0,1,0.0,11,27.297413958875214,0.0
Synth Movie 0032,1999,1357552.1582912954,2,Actor_046,Director_59,60.509573028714414,0,1,0,1,0,2,58.76380558650869,13,56.07525072710799,1.0
Synth Movie 0178,2000,10489240.309745245,2,Actor_046,Director_46,37.109622375315745,0,1,0,0,0,3,59.63668930761155,17,54.073610783316404,2.0
Synth Movie 0361,2005,22574331.479503714,2,Actor_046,Director_06,39.35516511506393,1,0,0,0,0,4,52.12766699684628,17,44.47537225089946,3.0
Synth Movie 0011,2006,44655472.79329386,1,Actor_046,Director_27,67.65722514212625,0,0,0,0,1,5,45.658120173031364,31,50.69074724215894,3.0
Synth Movie 0130,2009,9524035.717232024,3,Actor_046,Director_15,33.21708267574349,0,1,0,0,0,6,48.04067087750198,42,47.37979388137642,3.0
Synth Movie 0302,2000,9202894.432087705,2,Actor_047,Director_44,52.15777884983961,1,0,0,1,0,1,0.0,7,44.03218692539641,0.0
